t,new_infections,symp_prob,trace_prob,trace_time,rep
22,3,0.30000000000000004,0.7000000000000001,1,4
23,5,0.30000000000000004,0.7000000000000001,1,4
24,2,0.30000000000000004,0.7000000000000001,1,4
25,4,0.30000000000000004,0.7000000000000001,1,4
26,4,0.30000000000000004,0.7000000000000001,1,4
27,4,0.30000000000000004,0.7000000000000001,1,4
28,8,0.30000000000000004,0.7000000000000001,1,4
29,1,0.30000000000000004,0.7000000000000001,1,4
30,7,0.30000000000000004,0.7000000000000001,1,4
31,9,0.30000000000000004,0.7000000000000001,1,4
32,9,0.30000000000000004,0.7000000000000001,1,4
33,11,0.30000000000000004,0.7000000000000001,1,4
34,5,0.30000000000000004,0.7000000000000001,1,4
35,7,0.30000000000000004,0.7000000000000001,1,4
36,9,0.30000000000000004,0.7000000000000001,1,4
37,6,0.30000000000000004,0.7000000000000001,1,4
38,9,0.30000000000000004,0.7000000000000001,1,4
39,3,0.30000000000000004,0.7000000000000001,1,4
40,4,0.30000000000000004,0.7000000000000001,1,4
41,9,0.30000000000000004,0.7000000000000001,1,4
42,7,0.30000000000000004,0.7000000000000001,1,4
43,10,0.30000000000000004,0.7000000000000001,1,4
44,15,0.30000000000000004,0.7000000000000001,1,4
45,5,0.30000000000000004,0.7000000000000001,1,4
46,10,0.30000000000000004,0.7000000000000001,1,4
47,12,0.30000000000000004,0.7000000000000001,1,4
48,12,0.30000000000000004,0.7000000000000001,1,4
49,12,0.30000000000000004,0.7000000000000001,1,4
50,8,0.30000000000000004,0.7000000000000001,1,4
51,8,0.30000000000000004,0.7000000000000001,1,4
52,12,0.30000000000000004,0.7000000000000001,1,4
53,7,0.30000000000000004,0.7000000000000001,1,4
54,12,0.30000000000000004,0.7000000000000001,1,4
55,6,0.30000000000000004,0.7000000000000001,1,4
56,17,0.30000000000000004,0.7000000000000001,1,4
57,6,0.30000000000000004,0.7000000000000001,1,4
58,7,0.30000000000000004,0.7000000000000001,1,4
59,20,0.30000000000000004,0.7000000000000001,1,4
60,11,0.30000000000000004,0.7000000000000001,1,4
61,10,0.30000000000000004,0.7000000000000001,1,4
62,12,0.30000000000000004,0.7000000000000001,1,4
63,8,0.30000000000000004,0.7000000000000001,1,4
64,12,0.30000000000000004,0.7000000000000001,1,4
65,6,0.30000000000000004,0.7000000000000001,1,4
66,12,0.30000000000000004,0.7000000000000001,1,4
67,10,0.30000000000000004,0.7000000000000001,1,4
68,9,0.30000000000000004,0.7000000000000001,1,4
69,8,0.30000000000000004,0.7000000000000001,1,4
70,19,0.30000000000000004,0.7000000000000001,1,4
0,0,0.30000000000000004,0.7000000000000001,3,0
1,0,0.30000000000000004,0.7000000000000001,3,0
2,0,0.30000000000000004,0.7000000000000001,3,0
3,3,0.30000000000000004,0.7000000000000001,3,0
4,1,0.30000000000000004,0.7000000000000001,3,0
5,3,0.30000000000000004,0.7000000000000001,3,0
6,2,0.30000000000000004,0.7000000000000001,3,0
7,4,0.30000000000000004,0.7000000000000001,3,0
8,0,0.30000000000000004,0.7000000000000001,3,0
9,1,0.30000000000000004,0.7000000000000001,3,0
10,4,0.30000000000000004,0.7000000000000001,3,0
11,1,0.30000000000000004,0.7000000000000001,3,0
12,1,0.30000000000000004,0.7000000000000001,3,0
13,5,0.30000000000000004,0.7000000000000001,3,0
14,6,0.30000000000000004,0.7000000000000001,3,0
15,2,0.30000000000000004,0.7000000000000001,3,0
16,3,0.30000000000000004,0.7000000000000001,3,0
17,2,0.30000000000000004,0.7000000000000001,3,0
18,6,0.30000000000000004,0.7000000000000001,3,0
19,1,0.30000000000000004,0.7000000000000001,3,0
20,5,0.30000000000000004,0.7000000000000001,3,0
21,6,0.30000000000000004,0.7000000000000001,3,0
22,3,0.30000000000000004,0.7000000000000001,3,0
23,5,0.30000000000000004,0.7000000000000001,3,0
24,2,0.30000000000000004,0.7000000000000001,3,0
25,4,0.30000000000000004,0.7000000000000001,3,0
26,4,0.30000000000000004,0.7000000000000001,3,0
27,5,0.30000000000000004,0.7000000000000001,3,0
28,9,0.30000000000000004,0.7000000000000001,3,0
29,4,0.30000000000000004,0.7000000000000001,3,0
30,3,0.30000000000000004,0.7000000000000001,3,0
31,8,0.30000000000000004,0.7000000000000001,3,0
32,11,0.30000000000000004,0.7000000000000001,3,0
33,9,0.30000000000000004,0.7000000000000001,3,0
34,8,0.30000000000000004,0.7000000000000001,3,0
35,6,0.30000000000000004,0.7000000000000001,3,0
36,14,0.30000000000000004,0.7000000000000001,3,0
37,4,0.30000000000000004,0.7000000000000001,3,0
38,6,0.30000000000000004,0.7000000000000001,3,0
39,8,0.30000000000000004,0.7000000000000001,3,0
40,5,0.30000000000000004,0.7000000000000001,3,0
41,16,0.30000000000000004,0.7000000000000001,3,0
42,6,0.30000000000000004,0.7000000000000001,3,0
43,17,0.30000000000000004,0.7000000000000001,3,0
44,10,0.30000000000000004,0.7000000000000001,3,0
45,15,0.30000000000000004,0.7000000000000001,3,0
46,12,0.30000000000000004,0.7000000000000001,3,0
47,16,0.30000000000000004,0.7000000000000001,3,0
48,12,0.30000000000000004,0.7000000000000001,3,0
49,8,0.30000000000000004,0.7000000000000001,3,0
50,10,0.30000000000000004,0.7000000000000001,3,0
51,8,0.30000000000000004,0.7000000000000001,3,0
52,14,0.30000000000000004,0.7000000000000001,3,0
53,16,0.30000000000000004,0.7000000000000001,3,0
54,14,0.30000000000000004,0.7000000000000001,3,0
55,0,0.30000000000000004,0.7000000000000001,3,0
56,19,0.30000000000000004,0.7000000000000001,3,0
57,19,0.30000000000000004,0.7000000000000001,3,0
58,18,0.30000000000000004,0.7000000000000001,3,0
59,18,0.30000000000000004,0.7000000000000001,3,0
60,14,0.30000000000000004,0.7000000000000001,3,0
61,11,0.30000000000000004,0.7000000000000001,3,0
62,18,0.30000000000000004,0.7000000000000001,3,0
63,24,0.30000000000000004,0.7000000000000001,3,0
64,16,0.30000000000000004,0.7000000000000001,3,0
65,16,0.30000000000000004,0.7000000000000001,3,0
66,13,0.30000000000000004,0.7000000000000001,3,0
67,13,0.30000000000000004,0.7000000000000001,3,0
68,15,0.30000000000000004,0.7000000000000001,3,0
69,25,0.30000000000000004,0.7000000000000001,3,0
70,20,0.30000000000000004,0.7000000000000001,3,0
0,0,0.30000000000000004,0.7000000000000001,3,1
1,0,0.30000000000000004,0.7000000000000001,3,1
2,0,0.30000000000000004,0.7000000000000001,3,1
3,3,0.30000000000000004,0.7000000000000001,3,1
4,1,0.30000000000000004,0.7000000000000001,3,1
5,3,0.30000000000000004,0.7000000000000001,3,1
6,2,0.30000000000000004,0.7000000000000001,3,1
7,4,0.30000000000000004,0.7000000000000001,3,1
8,0,0.30000000000000004,0.7000000000000001,3,1
9,1,0.30000000000000004,0.7000000000000001,3,1
10,4,0.30000000000000004,0.7000000000000001,3,1
11,1,0.30000000000000004,0.7000000000000001,3,1
12,1,0.30000000000000004,0.7000000000000001,3,1
13,5,0.30000000000000004,0.7000000000000001,3,1
14,6,0.30000000000000004,0.7000000000000001,3,1
15,2,0.30000000000000004,0.7000000000000001,3,1
16,3,0.30000000000000004,0.7000000000000001,3,1
17,2,0.30000000000000004,0.7000000000000001,3,1
18,6,0.30000000000000004,0.7000000000000001,3,1
19,1,0.30000000000000004,0.7000000000000001,3,1
20,5,0.30000000000000004,0.7000000000000001,3,1
21,6,0.30000000000000004,0.7000000000000001,3,1
22,3,0.30000000000000004,0.7000000000000001,3,1
23,5,0.30000000000000004,0.7000000000000001,3,1
24,2,0.30000000000000004,0.7000000000000001,3,1
25,4,0.30000000000000004,0.7000000000000001,3,1
26,4,0.30000000000000004,0.7000000000000001,3,1
27,5,0.30000000000000004,0.7000000000000001,3,1
28,9,0.30000000000000004,0.7000000000000001,3,1
29,4,0.30000000000000004,0.7000000000000001,3,1
30,3,0.30000000000000004,0.7000000000000001,3,1
31,8,0.30000000000000004,0.7000000000000001,3,1
32,11,0.30000000000000004,0.7000000000000001,3,1
33,9,0.30000000000000004,0.7000000000000001,3,1
34,8,0.30000000000000004,0.7000000000000001,3,1
35,6,0.30000000000000004,0.7000000000000001,3,1
36,14,0.30000000000000004,0.7000000000000001,3,1
37,4,0.30000000000000004,0.7000000000000001,3,1
38,6,0.30000000000000004,0.7000000000000001,3,1
39,8,0.30000000000000004,0.7000000000000001,3,1
40,5,0.30000000000000004,0.7000000000000001,3,1
41,16,0.30000000000000004,0.7000000000000001,3,1
42,6,0.30000000000000004,0.7000000000000001,3,1
43,17,0.30000000000000004,0.7000000000000001,3,1
44,10,0.30000000000000004,0.7000000000000001,3,1
45,15,0.30000000000000004,0.7000000000000001,3,1
46,12,0.30000000000000004,0.7000000000000001,3,1
47,16,0.30000000000000004,0.7000000000000001,3,1
48,12,0.30000000000000004,0.7000000000000001,3,1
49,8,0.30000000000000004,0.7000000000000001,3,1
50,10,0.30000000000000004,0.7000000000000001,3,1
51,8,0.30000000000000004,0.7000000000000001,3,1
52,14,0.30000000000000004,0.7000000000000001,3,1
53,16,0.30000000000000004,0.7000000000000001,3,1
54,14,0.30000000000000004,0.7000000000000001,3,1
55,0,0.30000000000000004,0.7000000000000001,3,1
56,19,0.30000000000000004,0.7000000000000001,3,1
57,19,0.30000000000000004,0.7000000000000001,3,1
58,18,0.30000000000000004,0.7000000000000001,3,1
59,18,0.30000000000000004,0.7000000000000001,3,1
60,14,0.30000000000000004,0.7000000000000001,3,1
61,11,0.30000000000000004,0.7000000000000001,3,1
62,18,0.30000000000000004,0.7000000000000001,3,1
63,24,0.30000000000000004,0.7000000000000001,3,1
64,16,0.30000000000000004,0.7000000000000001,3,1
65,16,0.30000000000000004,0.7000000000000001,3,1
66,13,0.30000000000000004,0.7000000000000001,3,1
67,13,0.30000000000000004,0.7000000000000001,3,1
68,15,0.30000000000000004,0.7000000000000001,3,1
69,25,0.30000000000000004,0.7000000000000001,3,1
70,20,0.30000000000000004,0.7000000000000001,3,1
0,0,0.30000000000000004,0.7000000000000001,3,2
1,0,0.30000000000000004,0.7000000000000001,3,2
2,0,0.30000000000000004,0.7000000000000001,3,2
3,3,0.30000000000000004,0.7000000000000001,3,2
4,1,0.30000000000000004,0.7000000000000001,3,2
5,3,0.30000000000000004,0.7000000000000001,3,2
6,2,0.30000000000000004,0.7000000000000001,3,2
7,4,0.30000000000000004,0.7000000000000001,3,2
8,0,0.30000000000000004,0.7000000000000001,3,2
9,1,0.30000000000000004,0.7000000000000001,3,2
10,4,0.30000000000000004,0.7000000000000001,3,2
11,1,0.30000000000000004,0.7000000000000001,3,2
12,1,0.30000000000000004,0.7000000000000001,3,2
13,5,0.30000000000000004,0.7000000000000001,3,2
14,6,0.30000000000000004,0.7000000000000001,3,2
15,2,0.30000000000000004,0.7000000000000001,3,2
16,3,0.30000000000000004,0.7000000000000001,3,2
17,2,0.30000000000000004,0.7000000000000001,3,2
18,6,0.30000000000000004,0.7000000000000001,3,2
19,1,0.30000000000000004,0.7000000000000001,3,2
20,5,0.30000000000000004,0.7000000000000001,3,2
21,6,0.30000000000000004,0.7000000000000001,3,2
22,3,0.30000000000000004,0.7000000000000001,3,2
23,5,0.30000000000000004,0.7000000000000001,3,2
24,2,0.30000000000000004,0.7000000000000001,3,2
25,4,0.30000000000000004,0.7000000000000001,3,2
26,4,0.30000000000000004,0.7000000000000001,3,2
27,5,0.30000000000000004,0.7000000000000001,3,2
28,9,0.30000000000000004,0.7000000000000001,3,2
29,4,0.30000000000000004,0.7000000000000001,3,2
30,3,0.30000000000000004,0.7000000000000001,3,2
31,8,0.30000000000000004,0.7000000000000001,3,2
32,11,0.30000000000000004,0.7000000000000001,3,2
33,9,0.30000000000000004,0.7000000000000001,3,2
34,8,0.30000000000000004,0.7000000000000001,3,2
35,6,0.30000000000000004,0.7000000000000001,3,2
36,14,0.30000000000000004,0.7000000000000001,3,2
37,4,0.30000000000000004,0.7000000000000001,3,2
38,6,0.30000000000000004,0.7000000000000001,3,2
39,8,0.30000000000000004,0.7000000000000001,3,2
40,5,0.30000000000000004,0.7000000000000001,3,2
41,16,0.30000000000000004,0.7000000000000001,3,2
42,6,0.30000000000000004,0.7000000000000001,3,2
43,17,0.30000000000000004,0.7000000000000001,3,2
44,10,0.30000000000000004,0.7000000000000001,3,2
45,15,0.30000000000000004,0.7000000000000001,3,2
46,12,0.30000000000000004,0.7000000000000001,3,2
47,16,0.30000000000000004,0.7000000000000001,3,2
48,12,0.30000000000000004,0.7000000000000001,3,2
49,8,0.30000000000000004,0.7000000000000001,3,2
50,10,0.30000000000000004,0.7000000000000001,3,2
51,8,0.30000000000000004,0.7000000000000001,3,2
52,14,0.30000000000000004,0.7000000000000001,3,2
53,16,0.30000000000000004,0.7000000000000001,3,2
54,14,0.30000000000000004,0.7000000000000001,3,2
55,0,0.30000000000000004,0.7000000000000001,3,2
56,19,0.30000000000000004,0.7000000000000001,3,2
57,19,0.30000000000000004,0.7000000000000001,3,2
58,18,0.30000000000000004,0.7000000000000001,3,2
59,18,0.30000000000000004,0.7000000000000001,3,2
60,14,0.30000000000000004,0.7000000000000001,3,2
61,11,0.30000000000000004,0.7000000000000001,3,2
62,18,0.30000000000000004,0.7000000000000001,3,2
63,24,0.30000000000000004,0.7000000000000001,3,2
64,16,0.30000000000000004,0.7000000000000001,3,2
65,16,0.30000000000000004,0.7000000000000001,3,2
66,13,0.30000000000000004,0.7000000000000001,3,2
67,13,0.30000000000000004,0.7000000000000001,3,2
68,15,0.30000000000000004,0.7000000000000001,3,2
69,25,0.30000000000000004,0.7000000000000001,3,2
70,20,0.30000000000000004,0.7000000000000001,3,2
0,0,0.30000000000000004,0.7000000000000001,3,3
1,0,0.30000000000000004,0.7000000000000001,3,3
2,0,0.30000000000000004,0.7000000000000001,3,3
3,3,0.30000000000000004,0.7000000000000001,3,3
4,1,0.30000000000000004,0.7000000000000001,3,3
5,3,0.30000000000000004,0.7000000000000001,3,3
6,2,0.30000000000000004,0.7000000000000001,3,3
7,4,0.30000000000000004,0.7000000000000001,3,3
8,0,0.30000000000000004,0.7000000000000001,3,3
9,1,0.30000000000000004,0.7000000000000001,3,3
10,4,0.30000000000000004,0.7000000000000001,3,3
11,1,0.30000000000000004,0.7000000000000001,3,3
12,1,0.30000000000000004,0.7000000000000001,3,3
13,5,0.30000000000000004,0.7000000000000001,3,3
14,6,0.30000000000000004,0.7000000000000001,3,3
15,2,0.30000000000000004,0.7000000000000001,3,3
16,3,0.30000000000000004,0.7000000000000001,3,3
17,2,0.30000000000000004,0.7000000000000001,3,3
18,6,0.30000000000000004,0.7000000000000001,3,3
19,1,0.30000000000000004,0.7000000000000001,3,3
20,5,0.30000000000000004,0.7000000000000001,3,3
21,6,0.30000000000000004,0.7000000000000001,3,3
22,3,0.30000000000000004,0.7000000000000001,3,3
23,5,0.30000000000000004,0.7000000000000001,3,3
24,2,0.30000000000000004,0.7000000000000001,3,3
25,4,0.30000000000000004,0.7000000000000001,3,3
26,4,0.30000000000000004,0.7000000000000001,3,3
27,5,0.30000000000000004,0.7000000000000001,3,3
28,9,0.30000000000000004,0.7000000000000001,3,3
29,4,0.30000000000000004,0.7000000000000001,3,3
30,3,0.30000000000000004,0.7000000000000001,3,3
31,8,0.30000000000000004,0.7000000000000001,3,3
32,11,0.30000000000000004,0.7000000000000001,3,3
33,9,0.30000000000000004,0.7000000000000001,3,3
34,8,0.30000000000000004,0.7000000000000001,3,3
35,6,0.30000000000000004,0.7000000000000001,3,3
36,14,0.30000000000000004,0.7000000000000001,3,3
37,4,0.30000000000000004,0.7000000000000001,3,3
38,6,0.30000000000000004,0.7000000000000001,3,3
39,8,0.30000000000000004,0.7000000000000001,3,3
40,5,0.30000000000000004,0.7000000000000001,3,3
41,16,0.30000000000000004,0.7000000000000001,3,3
42,6,0.30000000000000004,0.7000000000000001,3,3
43,17,0.30000000000000004,0.7000000000000001,3,3
44,10,0.30000000000000004,0.7000000000000001,3,3
45,15,0.30000000000000004,0.7000000000000001,3,3
46,12,0.30000000000000004,0.7000000000000001,3,3
47,16,0.30000000000000004,0.7000000000000001,3,3
48,12,0.30000000000000004,0.7000000000000001,3,3
49,8,0.30000000000000004,0.7000000000000001,3,3
50,10,0.30000000000000004,0.7000000000000001,3,3
51,8,0.30000000000000004,0.7000000000000001,3,3
52,14,0.30000000000000004,0.7000000000000001,3,3
53,16,0.30000000000000004,0.7000000000000001,3,3
54,14,0.30000000000000004,0.7000000000000001,3,3
55,0,0.30000000000000004,0.7000000000000001,3,3
56,19,0.30000000000000004,0.7000000000000001,3,3
57,19,0.30000000000000004,0.7000000000000001,3,3
58,18,0.30000000000000004,0.7000000000000001,3,3
59,18,0.30000000000000004,0.7000000000000001,3,3
60,14,0.30000000000000004,0.7000000000000001,3,3
61,11,0.30000000000000004,0.7000000000000001,3,3
62,18,0.30000000000000004,0.7000000000000001,3,3
63,24,0.30000000000000004,0.7000000000000001,3,3
64,16,0.30000000000000004,0.7000000000000001,3,3
65,16,0.30000000000000004,0.7000000000000001,3,3
66,13,0.30000000000000004,0.7000000000000001,3,3
67,13,0.30000000000000004,0.7000000000000001,3,3
68,15,0.30000000000000004,0.7000000000000001,3,3
69,25,0.30000000000000004,0.7000000000000001,3,3
70,20,0.30000000000000004,0.7000000000000001,3,3
0,0,0.30000000000000004,0.7000000000000001,3,4
1,0,0.30000000000000004,0.7000000000000001,3,4
2,0,0.30000000000000004,0.7000000000000001,3,4
3,3,0.30000000000000004,0.7000000000000001,3,4
4,1,0.30000000000000004,0.7000000000000001,3,4
5,3,0.30000000000000004,0.7000000000000001,3,4
6,2,0.30000000000000004,0.7000000000000001,3,4
7,4,0.30000000000000004,0.7000000000000001,3,4
8,0,0.30000000000000004,0.7000000000000001,3,4
9,1,0.30000000000000004,0.7000000000000001,3,4
10,4,0.30000000000000004,0.7000000000000001,3,4
11,1,0.30000000000000004,0.7000000000000001,3,4
12,1,0.30000000000000004,0.7000000000000001,3,4
13,5,0.30000000000000004,0.7000000000000001,3,4
14,6,0.30000000000000004,0.7000000000000001,3,4
15,2,0.30000000000000004,0.7000000000000001,3,4
16,3,0.30000000000000004,0.7000000000000001,3,4
17,2,0.30000000000000004,0.7000000000000001,3,4
18,6,0.30000000000000004,0.7000000000000001,3,4
19,1,0.30000000000000004,0.7000000000000001,3,4
20,5,0.30000000000000004,0.7000000000000001,3,4
21,6,0.30000000000000004,0.7000000000000001,3,4
22,3,0.30000000000000004,0.7000000000000001,3,4
23,5,0.30000000000000004,0.7000000000000001,3,4
24,2,0.30000000000000004,0.7000000000000001,3,4
25,4,0.30000000000000004,0.7000000000000001,3,4
26,4,0.30000000000000004,0.7000000000000001,3,4
27,5,0.30000000000000004,0.7000000000000001,3,4
28,9,0.30000000000000004,0.7000000000000001,3,4
29,4,0.30000000000000004,0.7000000000000001,3,4
30,3,0.30000000000000004,0.7000000000000001,3,4
31,8,0.30000000000000004,0.7000000000000001,3,4
32,11,0.30000000000000004,0.7000000000000001,3,4
33,9,0.30000000000000004,0.7000000000000001,3,4
34,8,0.30000000000000004,0.7000000000000001,3,4
35,6,0.30000000000000004,0.7000000000000001,3,4
36,14,0.30000000000000004,0.7000000000000001,3,4
37,4,0.30000000000000004,0.7000000000000001,3,4
38,6,0.30000000000000004,0.7000000000000001,3,4
39,8,0.30000000000000004,0.7000000000000001,3,4
40,5,0.30000000000000004,0.7000000000000001,3,4
41,16,0.30000000000000004,0.7000000000000001,3,4
42,6,0.30000000000000004,0.7000000000000001,3,4
43,17,0.30000000000000004,0.7000000000000001,3,4
44,10,0.30000000000000004,0.7000000000000001,3,4
45,15,0.30000000000000004,0.7000000000000001,3,4
46,12,0.30000000000000004,0.7000000000000001,3,4
47,16,0.30000000000000004,0.7000000000000001,3,4
48,12,0.30000000000000004,0.7000000000000001,3,4
49,8,0.30000000000000004,0.7000000000000001,3,4
50,10,0.30000000000000004,0.7000000000000001,3,4
51,8,0.30000000000000004,0.7000000000000001,3,4
52,14,0.30000000000000004,0.7000000000000001,3,4
53,16,0.30000000000000004,0.7000000000000001,3,4
54,14,0.30000000000000004,0.7000000000000001,3,4
55,0,0.30000000000000004,0.7000000000000001,3,4
56,19,0.30000000000000004,0.7000000000000001,3,4
57,19,0.30000000000000004,0.7000000000000001,3,4
58,18,0.30000000000000004,0.7000000000000001,3,4
59,18,0.30000000000000004,0.7000000000000001,3,4
60,14,0.30000000000000004,0.7000000000000001,3,4
61,11,0.30000000000000004,0.7000000000000001,3,4
62,18,0.30000000000000004,0.7000000000000001,3,4
63,24,0.30000000000000004,0.7000000000000001,3,4
64,16,0.30000000000000004,0.7000000000000001,3,4
65,16,0.30000000000000004,0.7000000000000001,3,4
66,13,0.30000000000000004,0.7000000000000001,3,4
67,13,0.30000000000000004,0.7000000000000001,3,4
68,15,0.30000000000000004,0.7000000000000001,3,4
69,25,0.30000000000000004,0.7000000000000001,3,4
70,20,0.30000000000000004,0.7000000000000001,3,4
0,0,0.30000000000000004,0.9,1,0
1,0,0.30000000000000004,0.9,1,0
2,0,0.30000000000000004,0.9,1,0
3,3,0.30000000000000004,0.9,1,0
4,1,0.30000000000000004,0.9,1,0
5,3,0.30000000000000004,0.9,1,0
6,2,0.30000000000000004,0.9,1,0
7,4,0.30000000000000004,0.9,1,0
8,0,0.30000000000000004,0.9,1,0
9,1,0.30000000000000004,0.9,1,0
10,4,0.30000000000000004,0.9,1,0
11,1,0.30000000000000004,0.9,1,0
12,1,0.30000000000000004,0.9,1,0
13,4,0.30000000000000004,0.9,1,0
14,4,0.30000000000000004,0.9,1,0
15,4,0.30000000000000004,0.9,1,0
16,3,0.30000000000000004,0.9,1,0
17,2,0.30000000000000004,0.9,1,0
18,5,0.30000000000000004,0.9,1,0
19,2,0.30000000000000004,0.9,1,0
20,1,0.30000000000000004,0.9,1,0
21,4,0.30000000000000004,0.9,1,0
22,0,0.30000000000000004,0.9,1,0
23,0,0.30000000000000004,0.9,1,0
24,2,0.30000000000000004,0.9,1,0
25,1,0.30000000000000004,0.9,1,0
26,1,0.30000000000000004,0.9,1,0
27,2,0.30000000000000004,0.9,1,0
28,0,0.30000000000000004,0.9,1,0
29,1,0.30000000000000004,0.9,1,0
30,0,0.30000000000000004,0.9,1,0
31,2,0.30000000000000004,0.9,1,0
32,0,0.30000000000000004,0.9,1,0
33,0,0.30000000000000004,0.9,1,0
34,0,0.30000000000000004,0.9,1,0
35,3,0.30000000000000004,0.9,1,0
36,1,0.30000000000000004,0.9,1,0
37,0,0.30000000000000004,0.9,1,0
38,6,0.30000000000000004,0.9,1,0
